,NMESES_DEUDA_NOR100_1M,MAX_NRO_CUOTAS_AM_8D_ATRASO_3M,AVG_DEUDA_NOR_12M,MAX_NRO_CUOTAS_AM_15D_ATRASO_3M,MAX_NRO_CUOTAS_AM_8D_ATRASO_1M,MAX_DA_VIGENTE_RCC_3M,MAX_NRO_CUOTAS_AM_15D_ATRASO_1M,NMESES_DEUDA_NOR100_12M,MAX_DEUDA_CPP_3M,CALIF_VIGENTE_RCC_1M,MAX_DEUDA_NOR_3M,TARGET_COBRANZA
75219,1.0,0.0,87.5,0.0,0.0,0.0,0.0,7.0,0.0,0.0,100.0,0
75220,0.0,3.0,82.99384,1.0,1.0,3.0,1.0,5.0,0.0,4.0,83.52,0
75221,1.0,0.0,80.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,100.0,0
75222,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75223,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75224,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75225,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75226,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75227,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,1
75228,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75229,0.0,2.0,84.278465,2.0,1.0,20.0,1.0,9.0,88.39,1.0,100.0,0
75230,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75231,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75232,0.0,0.0,84.61539,0.0,0.0,30.0,0.0,11.0,100.0,1.0,100.0,1
75233,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75234,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75235,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75236,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75237,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75238,0.0,0.0,83.67846,0.0,0.0,25.0,0.0,8.0,31.39,1.0,100.0,0
75239,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75240,1.0,0.0,100.0,0.0,0.0,5.0,0.0,12.0,0.0,0.0,100.0,0
75241,1.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,0
75242,1.0,0.0,100.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,0
75243,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75244,1.0,0.0,100.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,0
75245,1.0,1.0,92.30769,0.0,1.0,3.0,0.0,12.0,0.0,0.0,100.0,0
75246,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75247,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75248,1.0,1.0,100.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75249,1.0,1.0,100.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,100.0,0
75250,1.0,0.0,100.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,100.0,0
75251,1.0,1.0,100.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,100.0,0
75252,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75253,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75254,1.0,1.0,88.07769,0.0,1.0,0.0,0.0,11.0,0.0,0.0,100.0,0
75255,0.0,2.0,81.54615,1.0,1.0,0.0,1.0,1.0,0.0,0.0,85.87,0
75256,1.0,0.0,100.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,0
75257,0.0,3.0,86.17384,2.0,1.0,25.0,1.0,10.0,40.4,1.0,100.0,0
75258,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75259,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75260,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75261,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75262,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75263,1.0,0.0,91.666664,0.0,0.0,2.0,0.0,11.0,0.0,0.0,100.0,0
75264,0.0,0.0,87.721535,0.0,0.0,0.0,0.0,11.0,0.0,0.0,100.0,0
75265,1.0,2.0,92.30769,1.0,0.0,7.0,0.0,12.0,0.0,0.0,100.0,1
75266,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75267,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75268,1.0,0.0,100.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,100.0,0
75269,1.0,0.0,88.42846,0.0,0.0,0.0,0.0,11.0,0.0,0.0,100.0,0
75270,1.0,0.0,84.61539,0.0,0.0,0.0,0.0,11.0,0.0,0.0,100.0,0
75271,1.0,1.0,92.30769,0.0,1.0,6.0,0.0,12.0,0.0,0.0,100.0,1
75272,0.0,2.0,76.54857,2.0,1.0,30.0,1.0,5.0,100.0,1.0,100.0,1
75273,1.0,1.0,92.30769,1.0,0.0,5.0,0.0,12.0,0.0,0.0,100.0,0
75274,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75275,1.0,0.0,78.331535,0.0,0.0,10.0,0.0,10.0,91.24,0.0,100.0,0
75276,1.0,0.0,100.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,100.0,0
75277,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75278,1.0,0.0,100.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,100.0,0
75279,1.0,0.0,100.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75280,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75281,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75282,1.0,0.0,92.30769,0.0,0.0,3.0,0.0,12.0,0.0,0.0,100.0,0
75283,1.0,0.0,100.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,100.0,0
75284,0.0,0.0,74.897,0.0,0.0,36.0,0.0,6.0,0.0,2.0,50.59,1
75285,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75286,1.0,1.0,100.0,1.0,1.0,0.0,1.0,12.0,0.0,0.0,100.0,1
75287,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75288,1.0,0.0,100.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,0
75289,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75290,1.0,0.0,100.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,100.0,1
75291,1.0,3.0,100.0,3.0,1.0,0.0,1.0,7.0,0.0,0.0,100.0,1
75292,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75293,1.0,0.0,100.0,0.0,0.0,2.0,0.0,11.0,0.0,0.0,100.0,0
75294,0.0,0.0,22.268461,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0
75295,1.0,0.0,91.666664,0.0,0.0,0.0,0.0,11.0,0.0,0.0,100.0,0
75296,1.0,0.0,92.30769,0.0,0.0,1.0,0.0,12.0,0.0,0.0,100.0,0
75297,1.0,2.0,100.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,100.0,0
75298,1.0,1.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75299,0.0,3.0,88.04154,0.0,1.0,22.0,0.0,11.0,55.46,1.0,100.0,1
75300,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75301,1.0,0.0,100.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,0
75302,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75303,0.0,0.0,90.113846,0.0,0.0,9.0,0.0,11.0,28.52,1.0,100.0,0
75304,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75305,1.0,0.0,61.53846,0.0,0.0,1.0,0.0,8.0,0.0,0.0,100.0,0
75306,1.0,0.0,100.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,100.0,0
75307,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75308,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75309,1.0,3.0,92.30769,0.0,1.0,0.0,0.0,12.0,0.0,0.0,100.0,1
75310,1.0,0.0,91.666664,0.0,0.0,2.0,0.0,11.0,0.0,0.0,100.0,0
75311,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75312,1.0,1.0,73.783844,0.0,0.0,19.0,0.0,9.0,70.53,0.0,100.0,0
75313,1.0,1.0,90.90909,0.0,0.0,8.0,0.0,10.0,0.0,0.0,100.0,0
75314,1.0,0.0,76.92308,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,0
75315,1.0,0.0,92.30769,0.0,0.0,1.0,0.0,12.0,0.0,0.0,100.0,0
75316,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75317,1.0,0.0,92.18692,0.0,0.0,0.0,0.0,11.0,0.0,0.0,100.0,0
75318,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75319,1.0,1.0,100.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75320,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75321,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75322,1.0,0.0,57.142857,0.0,0.0,0.0,0.0,4.0,0.0,0.0,100.0,0
75323,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75324,1.0,0.0,100.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,100.0,0
75325,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75326,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75327,0.0,0.0,89.604614,0.0,0.0,24.0,0.0,9.0,14.98,1.0,90.33,1
75328,1.0,2.0,92.30769,2.0,1.0,0.0,1.0,12.0,0.0,0.0,100.0,0
75329,1.0,1.0,86.37692,1.0,0.0,0.0,0.0,11.0,0.0,0.0,100.0,0
75330,1.0,0.0,100.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,100.0,0
75331,1.0,0.0,100.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,100.0,0
75332,1.0,0.0,100.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,0
75333,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75334,1.0,0.0,100.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,0
75335,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75336,1.0,0.0,84.61539,0.0,0.0,0.0,0.0,11.0,0.0,0.0,100.0,0
75337,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75338,1.0,1.0,100.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,100.0,0
75339,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75340,1.0,1.0,100.0,0.0,1.0,5.0,0.0,7.0,0.0,0.0,100.0,0
75341,1.0,3.0,100.0,3.0,1.0,0.0,1.0,11.0,0.0,0.0,100.0,1
75342,1.0,0.0,100.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,100.0,0
75343,1.0,0.0,100.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75344,1.0,2.0,85.71429,1.0,0.0,8.0,0.0,6.0,0.0,0.0,100.0,0
75345,1.0,1.0,100.0,1.0,0.0,7.0,0.0,5.0,0.0,0.0,100.0,0
75346,1.0,0.0,100.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,100.0,0
75347,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75348,1.0,2.0,100.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,100.0,0
75349,1.0,0.0,100.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,100.0,0
75350,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75351,1.0,0.0,100.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,100.0,0
75352,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75353,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75354,1.0,1.0,92.30769,0.0,0.0,1.0,0.0,12.0,0.0,0.0,100.0,0
75355,0.0,0.0,26.1,0.0,0.0,0.0,0.0,0.0,75.98,0.0,26.02,1
75356,1.0,0.0,85.71429,0.0,0.0,0.0,0.0,6.0,0.0,0.0,100.0,0
75357,1.0,0.0,61.53846,0.0,0.0,0.0,0.0,8.0,0.0,0.0,100.0,0
75358,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75359,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75360,0.0,3.0,89.95846,2.0,1.0,64.0,1.0,9.0,4.5,3.0,90.11,1
75361,1.0,1.0,88.888885,0.0,1.0,0.0,0.0,8.0,0.0,0.0,100.0,0
75362,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75363,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75364,1.0,1.0,79.45,0.0,1.0,21.0,0.0,5.0,22.96,0.0,100.0,0
75365,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75366,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75367,1.0,1.0,92.30769,1.0,1.0,0.0,1.0,12.0,0.0,0.0,100.0,0
75368,1.0,0.0,100.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,0
75369,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75370,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75371,0.0,1.0,92.0,0.0,1.0,15.0,0.0,10.0,88.0,1.0,100.0,1
75372,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75373,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75374,1.0,2.0,92.30769,2.0,1.0,8.0,1.0,12.0,0.0,0.0,100.0,0
75375,1.0,0.0,100.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,100.0,0
75376,1.0,0.0,87.5,0.0,0.0,0.0,0.0,7.0,0.0,0.0,100.0,0
75377,1.0,0.0,100.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,100.0,0
75378,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75379,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75380,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75381,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75382,1.0,0.0,100.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,100.0,0
75383,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75384,1.0,0.0,61.53846,0.0,0.0,0.0,0.0,8.0,0.0,0.0,100.0,0
75385,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75386,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75387,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75388,1.0,0.0,91.666664,0.0,0.0,0.0,0.0,11.0,0.0,0.0,100.0,0
75389,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,1
75390,1.0,0.0,91.441536,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,0
75391,0.0,3.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,1
75392,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75393,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75394,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75395,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75396,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75397,0.0,2.0,90.620766,2.0,1.0,27.0,1.0,9.0,6.74,3.0,93.26,1
75398,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75399,1.0,0.0,87.5,0.0,0.0,0.0,0.0,7.0,0.0,0.0,100.0,0
75400,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75401,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75402,1.0,0.0,91.988464,0.0,0.0,0.0,0.0,11.0,0.0,0.0,100.0,0
75403,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75404,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75405,0.0,0.0,89.92077,0.0,0.0,66.0,0.0,8.0,0.0,0.0,92.7,0
75406,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75407,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75408,1.0,1.0,92.30769,1.0,0.0,6.0,0.0,12.0,0.0,0.0,100.0,0
75409,1.0,0.0,78.31,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,0
75410,0.0,3.0,86.22,3.0,1.0,29.0,1.0,11.0,79.14,1.0,100.0,0
75411,0.0,1.0,84.84538,1.0,1.0,24.0,1.0,9.0,42.59,1.0,84.99,0
75412,0.0,3.0,8.445385,3.0,1.0,30.0,1.0,0.0,0.0,3.0,0.0,1
75413,0.0,1.0,86.57692,1.0,1.0,16.0,1.0,11.0,74.5,1.0,100.0,0
75414,1.0,0.0,100.0,0.0,0.0,2.0,0.0,10.0,0.0,0.0,100.0,0
75415,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75416,0.0,0.0,91.308464,0.0,0.0,23.0,0.0,11.0,12.99,1.0,100.0,0
75417,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75418,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75419,0.0,3.0,89.11769,2.0,1.0,14.0,1.0,10.0,20.96,1.0,100.0,1
75420,0.0,0.0,12.027692,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1
75421,0.0,3.0,76.92308,2.0,1.0,22.0,1.0,10.0,78.076,1.0,100.0,0
75422,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75423,1.0,3.0,92.30769,1.0,1.0,4.0,1.0,12.0,0.0,0.0,100.0,1
75424,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75425,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75426,1.0,2.0,88.93,0.0,1.0,0.0,0.0,5.0,0.0,0.0,100.0,0
75427,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75428,1.0,2.0,96.974,0.0,1.0,0.0,0.0,9.0,0.0,0.0,100.0,0
75429,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75430,0.0,0.0,61.611538,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,1
75431,1.0,2.0,89.34461,0.0,1.0,11.0,0.0,11.0,38.52,0.0,100.0,1
75432,1.0,0.0,92.30769,0.0,0.0,1.0,0.0,12.0,0.0,0.0,100.0,0
75433,1.0,0.0,80.66615,0.0,0.0,16.0,0.0,7.0,30.88,0.0,100.0,0
75434,0.0,3.0,78.92308,1.0,1.0,29.0,0.0,9.0,76.54,1.0,51.34,0
75435,0.0,2.0,82.70538,2.0,1.0,17.0,1.0,10.0,100.0,1.0,100.0,0
75436,1.0,0.0,100.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,100.0,0
75437,1.0,3.0,92.30769,0.0,1.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75438,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75439,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75440,1.0,3.0,92.30769,3.0,1.0,0.0,1.0,12.0,0.0,0.0,100.0,1
75441,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75442,1.0,0.0,75.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,100.0,0
75443,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75444,1.0,1.0,92.30769,0.0,1.0,8.0,0.0,12.0,0.0,0.0,100.0,0
75445,1.0,1.0,92.30769,0.0,1.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75446,1.0,1.0,92.30769,1.0,1.0,0.0,1.0,12.0,0.0,0.0,100.0,0
75447,0.0,1.0,88.20923,1.0,1.0,17.0,1.0,11.0,53.28,1.0,100.0,0
75448,1.0,0.0,89.19615,0.0,0.0,0.0,0.0,11.0,0.0,0.0,100.0,0
75449,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75450,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75451,0.0,1.0,84.85077,1.0,1.0,24.0,1.0,10.0,40.48,1.0,100.0,1
75452,1.0,1.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75453,1.0,0.0,91.666664,0.0,0.0,0.0,0.0,11.0,0.0,0.0,100.0,1
75454,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,1
75455,0.0,0.0,90.67769,0.0,0.0,27.0,0.0,11.0,21.19,1.0,100.0,1
75456,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75457,1.0,0.0,100.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,100.0,0
75458,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75459,1.0,1.0,92.30769,0.0,1.0,0.0,0.0,12.0,0.0,0.0,100.0,1
75460,1.0,3.0,92.145386,2.0,1.0,0.0,1.0,11.0,0.0,0.0,100.0,1
75461,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75462,1.0,0.0,100.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,100.0,1
75463,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75464,1.0,2.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75465,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75466,1.0,1.0,92.30769,0.0,1.0,8.0,0.0,12.0,0.0,0.0,100.0,1
75467,1.0,0.0,100.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,0
75468,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75469,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75470,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75471,1.0,1.0,92.30769,0.0,1.0,0.0,0.0,12.0,0.0,0.0,100.0,1
75472,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75473,1.0,1.0,92.30769,0.0,0.0,5.0,0.0,12.0,0.0,0.0,100.0,0
75474,1.0,2.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,1
75475,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75476,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75477,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75478,1.0,0.0,84.61539,0.0,0.0,0.0,0.0,11.0,0.0,0.0,100.0,0
75479,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75480,0.0,3.0,84.61539,3.0,1.0,30.0,1.0,11.0,100.0,1.0,100.0,0
75481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
75482,1.0,0.0,87.5,0.0,0.0,0.0,0.0,7.0,0.0,0.0,100.0,0
75483,1.0,0.0,100.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,100.0,0
75484,1.0,2.0,91.666664,0.0,1.0,7.0,0.0,11.0,0.0,0.0,100.0,1
75485,1.0,1.0,92.30769,0.0,1.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75486,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75487,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75488,0.0,1.0,61.53846,1.0,1.0,25.0,1.0,3.0,9.34,1.0,91.0,0
75489,1.0,0.0,91.666664,0.0,0.0,0.0,0.0,11.0,0.0,0.0,100.0,0
75490,1.0,0.0,88.65846,0.0,0.0,3.0,0.0,10.0,0.0,0.0,100.0,0
75491,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
75492,1.0,1.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,1
75493,1.0,0.0,92.30769,0.0,0.0,5.0,0.0,12.0,0.0,0.0,100.0,0
75494,1.0,0.0,100.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,100.0,0
